Event Label,Date,Total Events,Unique Events,Event Value,Avg. Value
30094,20191019,1,1,"30,094","30,094.00"
30110,20191019,1,1,"30,110","30,110.00"
30115,20191014,1,1,"30,115","30,115.00"
30131,20191015,1,1,"30,131","30,131.00"
30133,20191019,1,1,"30,133","30,133.00"
30133,20191020,1,1,"30,133","30,133.00"
30137,20191015,1,1,"30,137","30,137.00"
3014,20191015,1,1,"3,014","3,014.00"
30142,20191015,1,1,"30,142","30,142.00"
3015,20191020,1,1,"3,015","3,015.00"
30154,20191020,1,1,"30,154","30,154.00"
30160,20191015,1,1,"30,160","30,160.00"
30160,20191019,1,1,"30,160","30,160.00"
30189,20191019,1,1,"30,189","30,189.00"
30199,20191017,1,1,"30,199","30,199.00"
30203,20191018,1,1,"30,203","30,203.00"
30222,20191019,1,1,"30,222","30,222.00"
30236,20191017,1,1,"30,236","30,236.00"
30244,20191020,1,1,"30,244","30,244.00"
30256,20191016,1,1,"30,256","30,256.00"
30327,20191015,1,1,"30,327","30,327.00"
30332,20191014,1,1,"30,332","30,332.00"
30332,20191018,1,1,"30,332","30,332.00"
30370,20191020,1,1,"30,370","30,370.00"
30379,20191014,1,1,"30,379","30,379.00"
30395,20191018,1,1,"30,395","30,395.00"
3040,20191014,1,1,"3,040","3,040.00"
30402,20191020,1,1,"30,402","30,402.00"
30409,20191020,1,1,"30,409","30,409.00"
30464,20191018,1,1,"30,464","30,464.00"
305,20191014,1,1,305,305
305,20191020,1,1,305,305
30568,20191014,1,1,"30,568","30,568.00"
30572,20191014,1,1,"30,572","30,572.00"
30589,20191018,1,1,"30,589","30,589.00"
30597,20191014,1,1,"30,597","30,597.00"
306,20191016,1,1,306,306
30600,20191017,1,1,"30,600","30,600.00"
30625,20191015,1,1,"30,625","30,625.00"
30625,20191020,1,1,"30,625","30,625.00"
30669,20191017,1,1,"30,669","30,669.00"
30686,20191014,1,1,"30,686","30,686.00"
30730,20191015,1,1,"30,730","30,730.00"
30730,20191017,1,1,"30,730","30,730.00"
30878,20191016,1,1,"30,878","30,878.00"
30899,20191017,1,1,"30,899","30,899.00"
30915,20191019,1,1,"30,915","30,915.00"
3093,20191016,1,1,"3,093","3,093.00"
3093,20191019,1,1,"3,093","3,093.00"
30941,20191019,1,1,"30,941","30,941.00"
31044,20191017,1,1,"31,044","31,044.00"
31091,20191019,1,1,"31,091","31,091.00"
311,20191015,1,1,311,311
311,20191016,1,1,311,311
31142,20191017,1,1,"31,142","31,142.00"
313,20191020,1,1,313,313
31388,20191017,1,1,"31,388","31,388.00"
3152,20191015,1,1,"3,152","3,152.00"
31593,20191019,1,1,"31,593","31,593.00"
316,20191016,1,1,316,316
316,20191018,1,1,316,316
3165,20191016,1,1,"3,165","3,165.00"
31687,20191020,1,1,"31,687","31,687.00"
31688,20191020,1,1,"31,688","31,688.00"
3170,20191014,1,1,"3,170","3,170.00"
3170,20191017,1,1,"3,170","3,170.00"
318,20191016,1,1,318,318
318,20191017,1,1,318,318
318,20191020,1,1,318,318
31820,20191019,1,1,"31,820","31,820.00"
31845,20191014,1,1,"31,845","31,845.00"
31869,20191014,1,1,"31,869","31,869.00"
31903,20191019,1,1,"31,903","31,903.00"
3194,20191017,1,1,"3,194","3,194.00"
3199,20191017,1,1,"3,199","3,199.00"
3199,20191018,1,1,"3,199","3,199.00"
3199,20191019,1,1,"3,199","3,199.00"
31994,20191017,1,1,"31,994","31,994.00"
32011,20191017,1,1,"32,011","32,011.00"
32034,20191015,1,1,"32,034","32,034.00"
32050,20191016,1,1,"32,050","32,050.00"
3208,20191020,1,1,"3,208","3,208.00"
321,20191017,1,1,321,321
32246,20191016,1,1,"32,246","32,246.00"
3237,20191020,1,1,"3,237","3,237.00"
324,20191014,1,1,324,324
324,20191018,1,1,324,324
32463,20191016,1,1,"32,463","32,463.00"
325,20191014,1,1,325,325
325,20191016,1,1,325,325
32509,20191020,1,1,"32,509","32,509.00"
32522,20191014,1,1,"32,522","32,522.00"
32580,20191020,1,1,"32,580","32,580.00"
32581,20191015,1,1,"32,581","32,581.00"
32581,20191016,1,1,"32,581","32,581.00"
32585,20191019,1,1,"32,585","32,585.00"
32608,20191015,1,1,"32,608","32,608.00"
32646,20191020,1,1,"32,646","32,646.00"
32662,20191018,1,1,"32,662","32,662.00"
32674,20191015,1,1,"32,674","32,674.00"
32751,20191020,1,1,"32,751","32,751.00"
32768,20191020,1,1,"32,768","32,768.00"
3277,20191020,1,1,"3,277","3,277.00"
32781,20191015,1,1,"32,781","32,781.00"
3280,20191017,1,1,"3,280","3,280.00"
3281,20191018,1,1,"3,281","3,281.00"
32872,20191020,1,1,"32,872","32,872.00"
329,20191017,1,1,329,329
32906,20191018,1,1,"32,906","32,906.00"
32922,20191014,1,1,"32,922","32,922.00"
32934,20191019,1,1,"32,934","32,934.00"
32941,20191016,1,1,"32,941","32,941.00"
32970,20191014,1,1,"32,970","32,970.00"
32970,20191017,1,1,"32,970","32,970.00"
32980,20191015,1,1,"32,980","32,980.00"
33,20191019,1,1,33,33
330,20191018,1,1,330,330
33003,20191018,1,1,"33,003","33,003.00"
33115,20191016,1,1,"33,115","33,115.00"
332,20191018,1,1,332,332
332,20191019,1,1,332,332
33203,20191018,1,1,"33,203","33,203.00"
33223,20191018,1,1,"33,223","33,223.00"
33254,20191014,1,1,"33,254","33,254.00"
33310,20191019,1,1,"33,310","33,310.00"
33329,20191017,1,1,"33,329","33,329.00"
3336,20191015,1,1,"3,336","3,336.00"
3337,20191015,1,1,"3,337","3,337.00"
33408,20191015,1,1,"33,408","33,408.00"
3346,20191014,1,1,"3,346","3,346.00"
3346,20191017,1,1,"3,346","3,346.00"
3346,20191020,1,1,"3,346","3,346.00"
3358,20191017,1,1,"3,358","3,358.00"
33644,20191018,1,1,"33,644","33,644.00"
337,20191015,1,1,337,337
337,20191016,1,1,337,337
337,20191017,1,1,337,337
3373,20191015,1,1,"3,373","3,373.00"
33802,20191014,1,1,"33,802","33,802.00"
3381,20191019,1,1,"3,381","3,381.00"
33842,20191015,1,1,"33,842","33,842.00"
33842,20191018,1,1,"33,842","33,842.00"
33842,20191020,1,1,"33,842","33,842.00"
339,20191016,1,1,339,339
339,20191020,1,1,339,339
33966,20191020,1,1,"33,966","33,966.00"
34089,20191019,1,1,"34,089","34,089.00"
341,20191018,1,1,341,341
3411,20191020,1,1,"3,411","3,411.00"
3417,20191017,1,1,"3,417","3,417.00"
3417,20191020,1,1,"3,417","3,417.00"
34240,20191017,1,1,"34,240","34,240.00"
34302,20191020,1,1,"34,302","34,302.00"
3437,20191020,1,1,"3,437","3,437.00"
3438,20191018,1,1,"3,438","3,438.00"
344,20191015,1,1,344,344
34405,20191014,1,1,"34,405","34,405.00"
34405,20191015,1,1,"34,405","34,405.00"
345,20191018,1,1,345,345
34566,20191019,1,1,"34,566","34,566.00"
3465,20191020,1,1,"3,465","3,465.00"
34821,20191014,1,1,"34,821","34,821.00"
34885,20191017,1,1,"34,885","34,885.00"
349,20191019,1,1,349,349
349,20191020,1,1,349,349
3491,20191015,1,1,"3,491","3,491.00"
3491,20191017,1,1,"3,491","3,491.00"
3491,20191018,1,1,"3,491","3,491.00"
34987,20191017,1,1,"34,987","34,987.00"
350,20191019,1,1,350,350
35063,20191015,1,1,"35,063","35,063.00"
35083,20191014,1,1,"35,083","35,083.00"
35083,20191020,1,1,"35,083","35,083.00"
35149,20191015,1,1,"35,149","35,149.00"
35149,20191016,1,1,"35,149","35,149.00"
35149,20191019,1,1,"35,149","35,149.00"
35149,20191020,1,1,"35,149","35,149.00"
35166,20191019,1,1,"35,166","35,166.00"
35208,20191015,1,1,"35,208","35,208.00"
35213,20191019,1,1,"35,213","35,213.00"
3522,20191018,1,1,"3,522","3,522.00"
35225,20191017,1,1,"35,225","35,225.00"
35377,20191020,1,1,"35,377","35,377.00"
35385,20191016,1,1,"35,385","35,385.00"
354,20191020,1,1,354,354
35427,20191020,1,1,"35,427","35,427.00"
35450,20191018,1,1,"35,450","35,450.00"
35450,20191020,1,1,"35,450","35,450.00"
355,20191014,1,1,355,355
355,20191019,1,1,355,355
35524,20191020,1,1,"35,524","35,524.00"
356,20191020,1,1,356,356
35654,20191017,1,1,"35,654","35,654.00"
357,20191016,1,1,357,357
357,20191019,1,1,357,357
3581,20191016,1,1,"3,581","3,581.00"
3581,20191019,1,1,"3,581","3,581.00"
35820,20191019,1,1,"35,820","35,820.00"
35887,20191017,1,1,"35,887","35,887.00"
3589,20191019,1,1,"3,589","3,589.00"
36,20191016,1,1,36,36
3601,20191018,1,1,"3,601","3,601.00"
3602,20191020,1,1,"3,602","3,602.00"
36020,20191017,1,1,"36,020","36,020.00"
3607,20191020,1,1,"3,607","3,607.00"
36078,20191018,1,1,"36,078","36,078.00"
3616,20191018,1,1,"3,616","3,616.00"
3618,20191018,1,1,"3,618","3,618.00"
36246,20191019,1,1,"36,246","36,246.00"
36246,20191020,1,1,"36,246","36,246.00"
36277,20191019,1,1,"36,277","36,277.00"
3633,20191017,1,1,"3,633","3,633.00"
3633,20191020,1,1,"3,633","3,633.00"
36394,20191020,1,1,"36,394","36,394.00"
36400,20191014,1,1,"36,400","36,400.00"
36414,20191015,1,1,"36,414","36,414.00"
36414,20191020,1,1,"36,414","36,414.00"
36515,20191019,1,1,"36,515","36,515.00"
3652,20191020,1,1,"3,652","3,652.00"
36581,20191017,1,1,"36,581","36,581.00"
366,20191018,1,1,366,366
36622,20191019,1,1,"36,622","36,622.00"
3672,20191015,1,1,"3,672","3,672.00"
3677,20191019,1,1,"3,677","3,677.00"
36803,20191018,1,1,"36,803","36,803.00"
3683,20191016,1,1,"3,683","3,683.00"
3683,20191020,1,1,"3,683","3,683.00"
3686,20191014,1,1,"3,686","3,686.00"
3690,20191015,1,1,"3,690","3,690.00"
3690,20191018,1,1,"3,690","3,690.00"
36903,20191019,1,1,"36,903","36,903.00"
36910,20191014,1,1,"36,910","36,910.00"
36910,20191019,1,1,"36,910","36,910.00"
3698,20191020,1,1,"3,698","3,698.00"
36999,20191014,1,1,"36,999","36,999.00"
36999,20191015,1,1,"36,999","36,999.00"
37,20191016,1,1,37,37
370,20191019,1,1,370,370
3700,20191019,1,1,"3,700","3,700.00"
371,20191017,1,1,371,371
371,20191018,1,1,371,371
371,20191019,1,1,371,371
37199,20191019,1,1,"37,199","37,199.00"
372,20191017,1,1,372,372
3724,20191019,1,1,"3,724","3,724.00"
3724,20191020,1,1,"3,724","3,724.00"
37259,20191018,1,1,"37,259","37,259.00"
374,20191016,1,1,374,374
374,20191017,1,1,374,374
37406,20191014,1,1,"37,406","37,406.00"
37406,20191015,1,1,"37,406","37,406.00"
3757,20191020,1,1,"3,757","3,757.00"
3785,20191016,1,1,"3,785","3,785.00"
37865,20191015,1,1,"37,865","37,865.00"
37865,20191020,1,1,"37,865","37,865.00"
37920,20191018,1,1,"37,920","37,920.00"
38,20191015,1,1,38,38
38,20191019,1,1,38,38
38156,20191019,1,1,"38,156","38,156.00"
382,20191016,1,1,382,382
382,20191019,1,1,382,382
38364,20191020,1,1,"38,364","38,364.00"
3839,20191018,1,1,"3,839","3,839.00"
38392,20191017,1,1,"38,392","38,392.00"
38392,20191020,1,1,"38,392","38,392.00"
384,20191018,1,1,384,384
38422,20191015,1,1,"38,422","38,422.00"
38498,20191020,1,1,"38,498","38,498.00"
3871,20191016,1,1,"3,871","3,871.00"
38730,20191019,1,1,"38,730","38,730.00"
388,20191018,1,1,388,388
388,20191020,1,1,388,388
3881,20191014,1,1,"3,881","3,881.00"
3881,20191016,1,1,"3,881","3,881.00"
3881,20191019,1,1,"3,881","3,881.00"
3881,20191020,1,1,"3,881","3,881.00"
389,20191019,1,1,389,389
38993,20191014,1,1,"38,993","38,993.00"
38993,20191020,1,1,"38,993","38,993.00"
38995,20191020,1,1,"38,995","38,995.00"
39,20191017,1,1,39,39
39,20191020,1,1,39,39
39036,20191016,1,1,"39,036","39,036.00"
39131,20191018,1,1,"39,131","39,131.00"
3917,20191019,1,1,"3,917","3,917.00"
392,20191014,1,1,392,392
392,20191017,1,1,392,392
392,20191018,1,1,392,392
392,20191019,1,1,392,392
39242,20191020,1,1,"39,242","39,242.00"
3929,20191019,1,1,"3,929","3,929.00"
39325,20191014,1,1,"39,325","39,325.00"
39379,20191018,1,1,"39,379","39,379.00"
394,20191018,1,1,394,394
394,20191020,1,1,394,394
3945,20191018,1,1,"3,945","3,945.00"
3945,20191019,1,1,"3,945","3,945.00"
3945,20191020,1,1,"3,945","3,945.00"
39570,20191019,1,1,"39,570","39,570.00"
396,20191020,1,1,396,396
397,20191017,1,1,397,397
3972,20191019,1,1,"3,972","3,972.00"
398,20191016,1,1,398,398
398,20191017,1,1,398,398
398,20191019,1,1,398,398
3983,20191014,1,1,"3,983","3,983.00"
3983,20191018,1,1,"3,983","3,983.00"
3983,20191020,1,1,"3,983","3,983.00"
3994,20191018,1,1,"3,994","3,994.00"
39978,20191019,1,1,"39,978","39,978.00"
40006,20191017,1,1,"40,006","40,006.00"
40006,20191018,1,1,"40,006","40,006.00"
40006,20191020,1,1,"40,006","40,006.00"
4003,20191015,1,1,"4,003","4,003.00"
40144,20191020,1,1,"40,144","40,144.00"
40161,20191017,1,1,"40,161","40,161.00"
4034,20191018,1,1,"4,034","4,034.00"
40487,20191020,1,1,"40,487","40,487.00"
406,20191015,1,1,406,406
406,20191019,1,1,406,406
406,20191020,1,1,406,406
4065,20191015,1,1,"4,065","4,065.00"
4072,20191020,1,1,"4,072","4,072.00"
4092,20191020,1,1,"4,092","4,092.00"
4096,20191020,1,1,"4,096","4,096.00"
41,20191015,1,1,41,41
4100,20191014,1,1,"4,100","4,100.00"
4107,20191020,1,1,"4,107","4,107.00"
411,20191019,1,1,411,411
4122,20191017,1,1,"4,122","4,122.00"
4122,20191019,1,1,"4,122","4,122.00"
4122,20191020,1,1,"4,122","4,122.00"
41352,20191015,1,1,"41,352","41,352.00"
41385,20191015,1,1,"41,385","41,385.00"
41385,20191020,1,1,"41,385","41,385.00"
4150,20191020,1,1,"4,150","4,150.00"
41500,20191014,1,1,"41,500","41,500.00"
41500,20191020,1,1,"41,500","41,500.00"
41515,20191019,1,1,"41,515","41,515.00"
41552,20191016,1,1,"41,552","41,552.00"
41570,20191017,1,1,"41,570","41,570.00"
4168,20191014,1,1,"4,168","4,168.00"
4168,20191019,1,1,"4,168","4,168.00"
41739,20191020,1,1,"41,739","41,739.00"
41877,20191017,1,1,"41,877","41,877.00"
419,20191017,1,1,419,419
41926,20191014,1,1,"41,926","41,926.00"
42,20191020,1,1,42,42
42044,20191016,1,1,"42,044","42,044.00"
42062,20191020,1,1,"42,062","42,062.00"
42152,20191015,1,1,"42,152","42,152.00"
42169,20191016,1,1,"42,169","42,169.00"
42185,20191017,1,1,"42,185","42,185.00"
422,20191015,1,1,422,422
422,20191020,1,1,422,422
42320,20191018,1,1,"42,320","42,320.00"
42375,20191019,1,1,"42,375","42,375.00"
42450,20191016,1,1,"42,450","42,450.00"
42528,20191017,1,1,"42,528","42,528.00"
4257,20191018,1,1,"4,257","4,257.00"
4262,20191019,1,1,"4,262","4,262.00"
427,20191015,1,1,427,427
42762,20191014,1,1,"42,762","42,762.00"
42762,20191015,1,1,"42,762","42,762.00"
42762,20191016,1,1,"42,762","42,762.00"
428,20191019,1,1,428,428
429,20191018,1,1,429,429
43,20191016,1,1,43,43
43,20191018,1,1,43,43
4302,20191020,1,1,"4,302","4,302.00"
4310,20191020,1,1,"4,310","4,310.00"
43397,20191017,1,1,"43,397","43,397.00"
43397,20191018,1,1,"43,397","43,397.00"
4348,20191019,1,1,"4,348","4,348.00"
43534,20191017,1,1,"43,534","43,534.00"
43536,20191017,1,1,"43,536","43,536.00"
43539,20191015,1,1,"43,539","43,539.00"
43544,20191017,1,1,"43,544","43,544.00"
43545,20191019,1,1,"43,545","43,545.00"
43545,20191020,1,1,"43,545","43,545.00"
43546,20191020,1,1,"43,546","43,546.00"
43547,20191017,1,1,"43,547","43,547.00"
43547,20191018,1,1,"43,547","43,547.00"
43547,20191020,1,1,"43,547","43,547.00"
43548,20191019,1,1,"43,548","43,548.00"
43548,20191020,1,1,"43,548","43,548.00"
43551,20191015,1,1,"43,551","43,551.00"
43554,20191014,1,1,"43,554","43,554.00"
43554,20191015,1,1,"43,554","43,554.00"
43554,20191017,1,1,"43,554","43,554.00"
43554,20191019,1,1,"43,554","43,554.00"
43556,20191017,1,1,"43,556","43,556.00"
43556,20191018,1,1,"43,556","43,556.00"
43558,20191019,1,1,"43,558","43,558.00"
43568,20191014,1,1,"43,568","43,568.00"
43570,20191016,1,1,"43,570","43,570.00"
43570,20191017,1,1,"43,570","43,570.00"
43570,20191019,1,1,"43,570","43,570.00"
43571,20191016,1,1,"43,571","43,571.00"
43572,20191020,1,1,"43,572","43,572.00"
43574,20191014,1,1,"43,574","43,574.00"
43574,20191017,1,1,"43,574","43,574.00"
43574,20191019,1,1,"43,574","43,574.00"
43575,20191016,1,1,"43,575","43,575.00"
43575,20191019,1,1,"43,575","43,575.00"
43577,20191014,1,1,"43,577","43,577.00"
43579,20191017,1,1,"43,579","43,579.00"
43579,20191018,1,1,"43,579","43,579.00"
4358,20191018,1,1,"4,358","4,358.00"
43580,20191018,1,1,"43,580","43,580.00"
43580,20191019,1,1,"43,580","43,580.00"
43583,20191019,1,1,"43,583","43,583.00"
43585,20191014,1,1,"43,585","43,585.00"
43585,20191017,1,1,"43,585","43,585.00"
43588,20191015,1,1,"43,588","43,588.00"
43588,20191019,1,1,"43,588","43,588.00"
43589,20191015,1,1,"43,589","43,589.00"
43592,20191018,1,1,"43,592","43,592.00"
43594,20191017,1,1,"43,594","43,594.00"
43594,20191019,1,1,"43,594","43,594.00"
43594,20191020,1,1,"43,594","43,594.00"
43595,20191019,1,1,"43,595","43,595.00"
43596,20191016,1,1,"43,596","43,596.00"
436,20191017,1,1,436,436
43600,20191014,1,1,"43,600","43,600.00"
43600,20191017,1,1,"43,600","43,600.00"
43600,20191018,1,1,"43,600","43,600.00"
43600,20191019,1,1,"43,600","43,600.00"
43602,20191018,1,1,"43,602","43,602.00"
43605,20191018,1,1,"43,605","43,605.00"
43605,20191019,1,1,"43,605","43,605.00"
43606,20191017,1,1,"43,606","43,606.00"
43609,20191016,1,1,"43,609","43,609.00"
43609,20191018,1,1,"43,609","43,609.00"
43614,20191017,1,1,"43,614","43,614.00"
43617,20191014,1,1,"43,617","43,617.00"
43617,20191016,1,1,"43,617","43,617.00"
43625,20191017,1,1,"43,625","43,625.00"
43625,20191020,1,1,"43,625","43,625.00"
43626,20191014,1,1,"43,626","43,626.00"
43626,20191018,1,1,"43,626","43,626.00"
43626,20191020,1,1,"43,626","43,626.00"
43629,20191017,1,1,"43,629","43,629.00"
43630,20191017,1,1,"43,630","43,630.00"
43632,20191019,1,1,"43,632","43,632.00"
43633,20191017,1,1,"43,633","43,633.00"
43638,20191016,1,1,"43,638","43,638.00"
43639,20191016,1,1,"43,639","43,639.00"
43639,20191019,1,1,"43,639","43,639.00"
43643,20191019,1,1,"43,643","43,643.00"
43645,20191014,1,1,"43,645","43,645.00"
43645,20191018,1,1,"43,645","43,645.00"
43645,20191020,1,1,"43,645","43,645.00"
43647,20191014,1,1,"43,647","43,647.00"
43647,20191017,1,1,"43,647","43,647.00"
43654,20191015,1,1,"43,654","43,654.00"
43655,20191014,1,1,"43,655","43,655.00"
43655,20191016,1,1,"43,655","43,655.00"
43655,20191020,1,1,"43,655","43,655.00"
43658,20191017,1,1,"43,658","43,658.00"
43658,20191018,1,1,"43,658","43,658.00"
43661,20191014,1,1,"43,661","43,661.00"
43661,20191015,1,1,"43,661","43,661.00"
43665,20191019,1,1,"43,665","43,665.00"
43667,20191017,1,1,"43,667","43,667.00"
43668,20191015,1,1,"43,668","43,668.00"
43668,20191018,1,1,"43,668","43,668.00"
43668,20191020,1,1,"43,668","43,668.00"
43669,20191020,1,1,"43,669","43,669.00"
43674,20191014,1,1,"43,674","43,674.00"
43674,20191020,1,1,"43,674","43,674.00"
43677,20191014,1,1,"43,677","43,677.00"
43677,20191020,1,1,"43,677","43,677.00"
43678,20191017,1,1,"43,678","43,678.00"
43683,20191018,1,1,"43,683","43,683.00"
43685,20191018,1,1,"43,685","43,685.00"
43685,20191020,1,1,"43,685","43,685.00"
43687,20191017,1,1,"43,687","43,687.00"
43687,20191018,1,1,"43,687","43,687.00"
43690,20191016,1,1,"43,690","43,690.00"
43693,20191019,1,1,"43,693","43,693.00"
43697,20191015,1,1,"43,697","43,697.00"
43697,20191020,1,1,"43,697","43,697.00"
43704,20191020,1,1,"43,704","43,704.00"
43711,20191018,1,1,"43,711","43,711.00"
43711,20191020,1,1,"43,711","43,711.00"
43713,20191019,1,1,"43,713","43,713.00"
43713,20191020,1,1,"43,713","43,713.00"
43717,20191020,1,1,"43,717","43,717.00"
43718,20191014,1,1,"43,718","43,718.00"
43721,20191016,1,1,"43,721","43,721.00"
43721,20191018,1,1,"43,721","43,721.00"
43722,20191015,1,1,"43,722","43,722.00"
43727,20191017,1,1,"43,727","43,727.00"
43727,20191018,1,1,"43,727","43,727.00"
43731,20191020,1,1,"43,731","43,731.00"
43749,20191018,1,1,"43,749","43,749.00"
43751,20191015,1,1,"43,751","43,751.00"
43751,20191018,1,1,"43,751","43,751.00"
43751,20191020,1,1,"43,751","43,751.00"
43753,20191017,1,1,"43,753","43,753.00"
43758,20191014,1,1,"43,758","43,758.00"
43758,20191017,1,1,"43,758","43,758.00"
43758,20191019,1,1,"43,758","43,758.00"
43761,20191016,1,1,"43,761","43,761.00"
43761,20191017,1,1,"43,761","43,761.00"
4377,20191014,1,1,"4,377","4,377.00"
4377,20191016,1,1,"4,377","4,377.00"
43772,20191019,1,1,"43,772","43,772.00"
43774,20191015,1,1,"43,774","43,774.00"
43782,20191014,1,1,"43,782","43,782.00"
43782,20191017,1,1,"43,782","43,782.00"
43785,20191020,1,1,"43,785","43,785.00"
43796,20191017,1,1,"43,796","43,796.00"
43796,20191018,1,1,"43,796","43,796.00"
43799,20191015,1,1,"43,799","43,799.00"
438,20191019,1,1,438,438
43805,20191019,1,1,"43,805","43,805.00"
43815,20191016,1,1,"43,815","43,815.00"
43817,20191018,1,1,"43,817","43,817.00"
43817,20191019,1,1,"43,817","43,817.00"
43820,20191018,1,1,"43,820","43,820.00"
43820,20191020,1,1,"43,820","43,820.00"
43823,20191015,1,1,"43,823","43,823.00"
43830,20191016,1,1,"43,830","43,830.00"
43832,20191017,1,1,"43,832","43,832.00"
43838,20191019,1,1,"43,838","43,838.00"
43840,20191017,1,1,"43,840","43,840.00"
43842,20191015,1,1,"43,842","43,842.00"
43842,20191017,1,1,"43,842","43,842.00"
43843,20191016,1,1,"43,843","43,843.00"
43849,20191015,1,1,"43,849","43,849.00"
43849,20191017,1,1,"43,849","43,849.00"
43849,20191018,1,1,"43,849","43,849.00"
4385,20191017,1,1,"4,385","4,385.00"
43860,20191020,1,1,"43,860","43,860.00"
43861,20191015,1,1,"43,861","43,861.00"
43861,20191017,1,1,"43,861","43,861.00"
43865,20191014,1,1,"43,865","43,865.00"
43870,20191018,1,1,"43,870","43,870.00"
43893,20191014,1,1,"43,893","43,893.00"
43895,20191017,1,1,"43,895","43,895.00"
43897,20191016,1,1,"43,897","43,897.00"
43897,20191017,1,1,"43,897","43,897.00"
43897,20191018,1,1,"43,897","43,897.00"
43897,20191019,1,1,"43,897","43,897.00"
43897,20191020,1,1,"43,897","43,897.00"
439,20191017,1,1,439,439
43901,20191018,1,1,"43,901","43,901.00"
43907,20191014,1,1,"43,907","43,907.00"
43909,20191020,1,1,"43,909","43,909.00"
43910,20191018,1,1,"43,910","43,910.00"
43933,20191017,1,1,"43,933","43,933.00"
43964,20191018,1,1,"43,964","43,964.00"
43966,20191014,1,1,"43,966","43,966.00"
43975,20191014,1,1,"43,975","43,975.00"
44,20191020,1,1,44,44
44031,20191017,1,1,"44,031","44,031.00"
44036,20191017,1,1,"44,036","44,036.00"
44036,20191020,1,1,"44,036","44,036.00"
44058,20191016,1,1,"44,058","44,058.00"
44075,20191020,1,1,"44,075","44,075.00"
44102,20191019,1,1,"44,102","44,102.00"
44102,20191020,1,1,"44,102","44,102.00"
44111,20191017,1,1,"44,111","44,111.00"
44144,20191014,1,1,"44,144","44,144.00"
44150,20191015,1,1,"44,150","44,150.00"
44169,20191019,1,1,"44,169","44,169.00"
44181,20191016,1,1,"44,181","44,181.00"
442,20191019,1,1,442,442
442,20191020,1,1,442,442
44206,20191015,1,1,"44,206","44,206.00"
44240,20191017,1,1,"44,240","44,240.00"
44275,20191018,1,1,"44,275","44,275.00"
44279,20191019,1,1,"44,279","44,279.00"
44287,20191019,1,1,"44,287","44,287.00"
44291,20191015,1,1,"44,291","44,291.00"
44300,20191017,1,1,"44,300","44,300.00"
44300,20191019,1,1,"44,300","44,300.00"
44350,20191019,1,1,"44,350","44,350.00"
44357,20191017,1,1,"44,357","44,357.00"
44366,20191014,1,1,"44,366","44,366.00"
44498,20191015,1,1,"44,498","44,498.00"
44521,20191017,1,1,"44,521","44,521.00"
44525,20191017,1,1,"44,525","44,525.00"
44525,20191020,1,1,"44,525","44,525.00"
4453,20191014,1,1,"4,453","4,453.00"
44555,20191014,1,1,"44,555","44,555.00"
44555,20191015,1,1,"44,555","44,555.00"
44555,20191019,1,1,"44,555","44,555.00"
44555,20191020,1,1,"44,555","44,555.00"
44572,20191019,1,1,"44,572","44,572.00"
44589,20191014,1,1,"44,589","44,589.00"
44589,20191017,1,1,"44,589","44,589.00"
44681,20191017,1,1,"44,681","44,681.00"
44905,20191016,1,1,"44,905","44,905.00"
4491,20191020,1,1,"4,491","4,491.00"
44917,20191017,1,1,"44,917","44,917.00"
44920,20191017,1,1,"44,920","44,920.00"
45,20191019,1,1,45,45
45042,20191014,1,1,"45,042","45,042.00"
45074,20191017,1,1,"45,074","45,074.00"
45178,20191015,1,1,"45,178","45,178.00"
4519,20191020,1,1,"4,519","4,519.00"
45238,20191017,1,1,"45,238","45,238.00"
4540,20191018,1,1,"4,540","4,540.00"
45451,20191015,1,1,"45,451","45,451.00"
45451,20191017,1,1,"45,451","45,451.00"
45451,20191019,1,1,"45,451","45,451.00"
45451,20191020,1,1,"45,451","45,451.00"
455,20191019,1,1,455,455
455,20191020,1,1,455,455
4553,20191017,1,1,"4,553","4,553.00"
45817,20191018,1,1,"45,817","45,817.00"
45909,20191019,1,1,"45,909","45,909.00"
46045,20191017,1,1,"46,045","46,045.00"
46059,20191016,1,1,"46,059","46,059.00"
46059,20191017,1,1,"46,059","46,059.00"
46059,20191018,1,1,"46,059","46,059.00"
46086,20191018,1,1,"46,086","46,086.00"
4609,20191016,1,1,"4,609","4,609.00"
46111,20191018,1,1,"46,111","46,111.00"
46119,20191014,1,1,"46,119","46,119.00"
46119,20191016,1,1,"46,119","46,119.00"
46119,20191017,1,1,"46,119","46,119.00"
46119,20191019,1,1,"46,119","46,119.00"
46125,20191015,1,1,"46,125","46,125.00"
46125,20191019,1,1,"46,125","46,125.00"
46146,20191019,1,1,"46,146","46,146.00"
46157,20191017,1,1,"46,157","46,157.00"
46162,20191019,1,1,"46,162","46,162.00"
46167,20191019,1,1,"46,167","46,167.00"
46199,20191019,1,1,"46,199","46,199.00"
46240,20191018,1,1,"46,240","46,240.00"
463,20191017,1,1,463,463
46365,20191016,1,1,"46,365","46,365.00"
4638,20191016,1,1,"4,638","4,638.00"
4638,20191020,1,1,"4,638","4,638.00"
464,20191020,1,1,464,464
46441,20191017,1,1,"46,441","46,441.00"
46445,20191017,1,1,"46,445","46,445.00"
46445,20191020,1,1,"46,445","46,445.00"
46640,20191017,1,1,"46,640","46,640.00"
46758,20191019,1,1,"46,758","46,758.00"
