week,soloOrDuo,player1,player2,region,rank,payout,points   
Week 1,Solo,Pirat?,,Brazil,73,175,46
Week 1,Solo,Gustyx,,Brazil,74,175,46
Week 1,Solo,W7M cal?ngo,,Brazil,75,175,45
Week 1,Solo,RDW PoPoT0,,Brazil,76,150,45
Week 1,Solo,Ryack Underdog,,Brazil,77,150,45
Week 1,Solo,QUASAR Woodzilla,,Brazil,78,150,45
Week 1,Solo,i7 gtN,,Brazil,79,150,45
Week 1,Solo,IDK Por Nada,,Brazil,80,150,45
Week 1,Solo,Cruscah,,Brazil,81,150,45
Week 1,Solo,CallMeMaleta,,Brazil,82,150,45
Week 1,Solo,xJosmann,,Brazil,83,150,45
Week 1,Solo,AGØ tuusa,,Brazil,84,150,44
Week 1,Solo,XavierCON3,,Brazil,85,150,44
Week 1,Solo,HAZY Fire,,Brazil,86,150,44
Week 1,Solo,VTX Diecoh,,Brazil,87,150,44
Week 1,Solo,dks Fabian1816,,Brazil,88,150,44
Week 1,Solo,Halk?,,Brazil,89,150,44
Week 1,Solo,??RaiN?,,Brazil,90,150,44
Week 1,Solo,Twitch GGOrionx,,Brazil,91,150,44
Week 1,Solo,sh4dow.,,Brazil,92,150,44
Week 1,Solo,MatttttthWakeeee,,Brazil,93,150,44
Week 1,Solo,Bigas.dll,,Brazil,94,150,44
Week 1,Solo,WCK Francholigan,,Brazil,95,150,44
Week 1,Solo,IIIIIIIIIIIIIII?,,Brazil,96,150,44
Week 1,Solo,OXEY SrMaTi,,Brazil,97,150,44
Week 1,Solo,?yth dracul1nx,,Brazil,98,150,44
Week 1,Solo,BK_Jair_JiN,,Brazil,99,150,44
Week 1,Solo,Twitch - Forone,,Brazil,100,150,43
Week 3,Solo,Lasers s2 Igo,,Brazil,1,3000,79
Week 3,Solo,kur?z,,Brazil,2,2500,76
Week 3,Solo,9z Lagarto,,Brazil,3,2250,76
Week 3,Solo,k1ng iwnl-,,Brazil,4,2000,74
Week 3,Solo,RED technoviking,,Brazil,5,1750,73
Week 3,Solo,wkey machine,,Brazil,6,1500,67
Week 3,Solo,9z zEkØ,,Brazil,7,1250,67
Week 3,Solo,TaizunPK,,Brazil,8,1000,65
Week 3,Solo,Faah X,,Brazil,9,800,64
Week 3,Solo,Twitch FebasSZ,,Brazil,10,600,63
Week 3,Solo,LIZARBBBBBBBBBBB,,Brazil,11,500,61
Week 3,Solo,MAGNO Aprueba,,Brazil,12,500,60
Week 3,Solo,Nogz.,,Brazil,13,500,58
Week 3,Solo,JnE_tuti YT,,Brazil,14,500,57
Week 3,Solo,BLAZE mojak,,Brazil,15,500,57
Week 3,Solo,9z santidead,,Brazil,16,500,56
Week 3,Solo,Twitch GGOrionx,,Brazil,17,500,56
Week 3,Solo,ECOLE Zenxit TTV,,Brazil,18,500,56
Week 3,Solo,EZezinN.,,Brazil,19,500,56
Week 3,Solo,fernofishy,,Brazil,20,500,56
Week 3,Solo,OXEY Tade,,Brazil,21,400,56
Week 3,Solo,LOUD leleo,,Brazil,22,400,55
Week 3,Solo,CODE SINS-TOXIC,,Brazil,23,400,55
Week 3,Solo,ISG S6nti,,Brazil,24,400,54
Week 3,Solo,?echo,,Brazil,25,400,54
Week 3,Solo,WL Kush,,Brazil,26,400,53
Week 3,Solo,OnLy KING.,,Brazil,27,400,53
Week 3,Solo,KinMG,,Brazil,28,400,53
Week 3,Solo,N?c?ElMags,,Brazil,29,400,53
Week 3,Solo,CoLD Yahiiko,,Brazil,30,400,52
Week 3,Solo,SLC Jodas,,Brazil,31,300,52
Week 3,Solo,Drax miNNN2k,,Brazil,32,300,52
Week 3,Solo,GF Softe,,Brazil,33,300,52
Week 3,Solo,DEEP Stellar,,Brazil,34,300,52
Week 3,Solo,WCK AimCTV,,Brazil,35,300,52
Week 3,Solo,?yth Beatsburn,,Brazil,36,300,52
Week 3,Solo,WPG Alveezera,,Brazil,37,300,51
Week 3,Solo,Pulga?oy,,Brazil,38,300,51
Week 3,Solo,cadeira_gamer,,Brazil,39,300,51
Week 3,Solo,??x ??????,,Brazil,40,300,51
Week 3,Solo,kudasai ?,,Brazil,41,200,51
Week 3,Solo,Gorde Mabel,,Brazil,42,200,50
Week 3,Solo,Ms?a ?????i,,Brazil,43,200,50
Week 3,Solo,AE l NKØ,,Brazil,44,200,50
Week 3,Solo,sushyssj,,Brazil,45,200,49
Week 3,Solo,Ryack Underdog,,Brazil,46,200,49
Week 3,Solo,BoTComplain ?,,Brazil,47,200,49
Week 3,Solo,dks Fabian1816,,Brazil,48,200,49
Week 3,Solo,CODE NICKSSS,,Brazil,49,200,48
Week 3,Solo,xJosmann,,Brazil,50,200,48
Week 3,Solo,Sinisters Nahue,,Brazil,51,175,48
Week 3,Solo,BLAZE selm1n,,Brazil,52,175,48
Week 3,Solo,gbL - SA,,Brazil,53,175,48
Week 3,Solo,Ht_Spectre,,Brazil,54,175,48
Week 3,Solo,GøldeN_,,Brazil,55,175,48
Week 3,Solo,Ng3 - hugui?-.,,Brazil,56,175,47
Week 3,Solo,KP Spams L2,,Brazil,57,175,47
Week 3,Solo,Mafra lul,,Brazil,58,175,47
Week 3,Solo,lekmalucone,,Brazil,59,175,47
Week 3,Solo,?o???,,Brazil,60,175,47
Week 3,Solo,histtory a lenda,,Brazil,61,175,47
Week 3,Solo,FUSION Matilesca,,Brazil,62,175,47
Week 3,Solo,VTX ZkMoody,,Brazil,63,175,47
Week 3,Solo,LastZombie-_,,Brazil,64,175,46
Week 3,Solo,9z Leobas,,Brazil,65,175,46
Week 3,Solo,RDW PoPoT0,,Brazil,66,175,46
Week 3,Solo,Zugorow,,Brazil,67,175,46
Week 3,Solo,AE l Ghost,,Brazil,68,175,46
Week 3,Solo,9z Twayko,,Brazil,69,175,46
Week 3,Solo,THdixe,,Brazil,70,175,46
Week 3,Solo,JKS Maurø,,Brazil,71,175,46
Week 3,Solo,OXEY VairoV,,Brazil,72,175,46
Week 3,Solo,Bat9 Deer,,Brazil,73,175,46
Week 3,Solo,TLS CaduS2bediN,,Brazil,74,175,46
Week 3,Solo,SA-SweaM,,Brazil,75,175,46
Week 3,Solo,t0nycrf,,Brazil,76,150,46
Week 3,Solo,SDG Ice,,Brazil,77,150,45
Week 3,Solo,hit santu_,,Brazil,78,150,45
Week 3,Solo,poor green door,,Brazil,79,150,45
Week 3,Solo,LIL CHAMPZERA,,Brazil,80,150,45
Week 3,Solo,W?????a??ø?,,Brazil,81,150,45
Week 3,Solo,i7 gtN,,Brazil,82,150,45
Week 3,Solo,LiteralmenteLess,,Brazil,83,150,45
Week 3,Solo,QUASAR Losted,,Brazil,84,150,45
Week 3,Solo,Fx franzez,,Brazil,85,150,45
Week 3,Solo,criticaL Sanku,,Brazil,86,150,45
Week 3,Solo,HYMS_Feña23,,Brazil,87,150,44
Week 3,Solo,Rênzhe faygo,,Brazil,88,150,44
Week 3,Solo,BLAZE Steayon,,Brazil,89,150,44
Week 3,Solo,Forwear?8,,Brazil,90,150,44
Week 3,Solo,hit snoqqy_,,Brazil,91,150,44
Week 3,Solo,Fedeee27,,Brazil,92,150,44
Week 3,Solo,Maloka .-.,,Brazil,93,150,44
Week 3,Solo,Drax Tacser,,Brazil,94,150,44
Week 3,Solo,AGØ zqull,,Brazil,95,150,44
Week 3,Solo,WuTaaang,,Brazil,96,150,44
Week 3,Solo,O Batmaan,,Brazil,97,150,43
Week 3,Solo,Fear Vodka ?,,Brazil,98,150,43
Week 3,Solo,?yth Eleon,,Brazil,99,150,43
Week 3,Solo,Just Agussz,,Brazil,100,150,43
Week 5,Solo,CODE DRAKONZ,,Brazil,1,3000,82
Week 5,Solo,RED technoviking,,Brazil,2,2500,81
Week 5,Solo,CODE NICKSSS,,Brazil,3,2250,78
Week 5,Solo,Just fakkz,,Brazil,4,2000,71
Week 5,Solo,Heretics Chigua?,,Brazil,5,1750,68
Week 5,Solo,G.V. sheco,,Brazil,6,1500,68
Week 5,Solo,Lasers s2 Igo,,Brazil,7,1250,66
Week 5,Solo,Gabriel MysticK,,Brazil,8,1000,65
Week 5,Solo,histtory a lenda,,Brazil,9,800,64
Week 5,Solo,?othingNoname,,Brazil,10,600,63
Week 5,Solo,Clipnode,,Brazil,11,500,63
Week 5,Solo,AE l uluzinho,,Brazil,12,500,63
Week 5,Solo,xKovak,,Brazil,13,500,63
Week 5,Solo,Ryack Underdog,,Brazil,14,500,62
Week 5,Solo,jpsk1ng,,Brazil,15,500,61
Week 5,Solo,DNSTHELlMlTLESS,,Brazil,16,500,61
Week 5,Solo,9z Twayko,,Brazil,17,500,61
Week 5,Solo,9z Lagarto,,Brazil,18,500,59
Week 5,Solo,Top 1 World Cup,,Brazil,19,500,59
Week 5,Solo,xown iwnl-,,Brazil,20,500,59
Week 5,Solo,QMG yt.spitflow,,Brazil,21,400,58
Week 5,Solo,Pulga?oy,,Brazil,22,400,57
Week 5,Solo,ECOLE Zenxit TTV,,Brazil,23,400,57
Week 5,Solo,SLC Jodas,,Brazil,24,400,57
Week 5,Solo,mstzera,,Brazil,25,400,57
Week 5,Solo,wkey machine,,Brazil,26,400,56
Week 5,Solo,mask boat,,Brazil,27,400,56
Week 5,Solo,criticaL Sanku,,Brazil,28,400,56
Week 5,Solo,EZezinN.,,Brazil,29,400,55
Week 5,Solo,eV TommyMDQ,,Brazil,30,400,55
Week 5,Solo,ImZappa-.ssj,,Brazil,31,300,54
Week 5,Solo,Kallutomvpx,,Brazil,32,300,54
Week 5,Solo,AE l Meguita,,Brazil,33,300,54
Week 5,Solo,HAZY loqqty,,Brazil,34,300,54
Week 5,Solo,sea?u,,Brazil,35,300,53
Week 5,Solo,dks SebhitaxZ,,Brazil,36,300,53
Week 5,Solo,,,Brazil,37,300,52
Week 5,Solo,DraX 3zeQ-,,Brazil,38,300,52
Week 5,Solo,LOUD leleo,,Brazil,39,300,52
Week 5,Solo,AE I Exterminia,,Brazil,40,300,52
Week 5,Solo,sX guilha1,,Brazil,41,200,52
Week 5,Solo,ISG Gaunelis,,Brazil,42,200,51
Week 5,Solo,millionaire bz,,Brazil,43,200,51
Week 5,Solo,Twitch SaiinTw,,Brazil,44,200,51
Week 5,Solo,SONi UwU,,Brazil,45,200,51
Week 5,Solo,RED ZecaPiranha,,Brazil,46,200,51
Week 5,Solo,WCK Erni,,Brazil,47,200,51
Week 5,Solo,TGG SoldierRXRX,,Brazil,48,200,50
Week 5,Solo,redleessj,,Brazil,49,200,50
Week 5,Solo,hit snoqqy_,,Brazil,50,200,50
Week 5,Solo,OXEY Tomi204,,Brazil,51,175,50
Week 5,Solo,BLAZE Steayon,,Brazil,52,175,50
Week 5,Solo,QUASAR Luanzera,,Brazil,53,175,50
Week 5,Solo,Drax miNNN2k,,Brazil,54,175,50
Week 5,Solo,Riquelmee,,Brazil,55,175,49
Week 5,Solo,Twitch - Forone,,Brazil,56,175,49
Week 5,Solo,Ng3 - Lurrrkeer,,Brazil,57,175,49
Week 5,Solo,Twitch troyya,,Brazil,58,175,49
Week 5,Solo,gbL - SA,,Brazil,59,175,49
Week 5,Solo,DaccNoventa,,Brazil,60,175,49
Week 5,Solo,Rosed by Rosa,,Brazil,61,175,48
Week 5,Solo,wkey Skill?,,Brazil,62,175,48
Week 5,Solo,W7M Bot Alpha,,Brazil,63,175,48
Week 5,Solo,Abacatinho ?,,Brazil,64,175,48
Week 5,Solo,MIRKOBØY,,Brazil,65,175,48
Week 5,Solo,AGØ SIXSIXSIX,,Brazil,66,175,48
Week 5,Solo,Twitch_R?u?,,Brazil,67,175,47
Week 5,Solo,?ewwWdlç ?,,Brazil,68,175,47
Week 5,Solo,Whit3ZAO -,,Brazil,69,175,47
Week 5,Solo,VTX FABRØSBØY,,Brazil,70,175,46
Week 5,Solo,Fr?ns,,Brazil,71,175,46
Week 5,Solo,OXEY SrMaTi,,Brazil,72,175,46
Week 5,Solo,DC neon ?,,Brazil,73,175,46
Week 5,Solo,AGØ zqull,,Brazil,74,175,46
Week 5,Solo,Fuz1on spams L2,,Brazil,75,175,46
Week 5,Solo,Soy gatise,,Brazil,76,150,46
Week 5,Solo,peido chernobyl,,Brazil,77,150,46
Week 5,Solo,giio PROCURO ORG,,Brazil,78,150,45
Week 5,Solo,GusTavox8,,Brazil,79,150,45
Week 5,Solo,LIL CHAMPZERA,,Brazil,80,150,45
Week 5,Solo,O Robin,,Brazil,81,150,45
Week 5,Solo,kar1cz,,Brazil,82,150,45
Week 5,Solo,WuTaaang,,Brazil,83,150,45
Week 5,Solo,Drax Tacser,,Brazil,84,150,45
Week 5,Solo,TATIC spacy,,Brazil,85,150,45
Week 5,Solo,sh4dow.,,Brazil,86,150,45
Week 5,Solo,wkey tøwski,,Brazil,87,150,45
Week 5,Solo,13U Sugarcito,,Brazil,88,150,44
Week 5,Solo,FelipersaNYC,,Brazil,89,150,44
Week 5,Solo,9z Leobas,,Brazil,90,150,44
Week 5,Solo,??x ??????,,Brazil,91,150,44
Week 5,Solo,ad1K1Ng,,Brazil,92,150,44
Week 5,Solo,Tobal ?,,Brazil,93,150,44
Week 5,Solo,Sinisters Nahue,,Brazil,94,150,44
Week 5,Solo,Faddei ???tleg,,Brazil,95,150,44
Week 5,Solo,Guusta?,,Brazil,96,150,44
Week 5,Solo,Fx C1cca,,Brazil,97,150,44
Week 5,Solo,Afrokz1-.SaYan,,Brazil,98,150,44
Week 5,Solo,thzin unforgiven,,Brazil,99,150,43
Week 5,Solo,ativik,,Brazil,100,150,43
Week 2,Duo,W7M pfzin,CODE NICKSSS,Brazil,1,3250,120
Week 2,Duo,Gabriel MysticK,Gabriel Master?,Brazil,2,2750,105
Week 2,Duo,QUASAR Losted,QUASAR Woodzilla,Brazil,3,2250,105
Week 2,Duo,9z PatØ,9z Leobas,Brazil,4,2000,104
Week 2,Duo,CODE DRAKONZ,DNSTHELlMlTLESS,Brazil,5,1750,94
Week 2,Duo,LOUD leleo,LOUD gørdiNN,Brazil,6,1500,87
Week 2,Duo,,Twitch FebasSZ,Brazil,7,1250,87
Week 2,Duo,RED Snow.,RED Avlr,Brazil,8,1000,85
Week 2,Duo,memed lul,teruel lul,Brazil,9,750,83
Week 2,Duo,SINS 17SP,xKovak,Brazil,10,500,82
Week 2,Duo,Bigas.dll,LIL CHAMPZERA,Brazil,11,400,81
Week 2,Duo,Pulga?oy,Tony?oy,Brazil,12,400,80
Week 2,Duo,g?t the juice,Rosed by Rosa,Brazil,13,400,79
Week 2,Duo,ISG Untouch,Agüs,Brazil,14,400,78
Week 2,Duo,Zugorow,TaizunPK,Brazil,15,400,78
Week 2,Duo,9z santidead,9z zEkØ,Brazil,16,400,77
Week 2,Duo,WCK Francholigan,WCK Erni,Brazil,17,400,75
Week 2,Duo,CODE SINS-TOXIC,9z Twayko,Brazil,18,400,74
Week 2,Duo,DEEP DkazL,DEEP Zerø,Brazil,19,400,73
Week 2,Duo,AE I Exterminia,AE l Ghost,Brazil,20,400,73
Week 2,Duo,RED ZecaPiranha,RED technoviking,Brazil,21,350,72
Week 2,Duo,mstzera,?stevin,Brazil,22,350,72
Week 2,Duo,thzin unforgiven,OnLy KING.,Brazil,23,350,69
Week 2,Duo,BLAZE Steayon,BLAZE mojak,Brazil,24,350,67
Week 2,Duo,9z leonzhett,9z Lagarto,Brazil,25,350,67
Week 2,Duo,Twitch Scanour,twitch.tv nar0n,Brazil,26,350,67
Week 2,Duo,Faah X,Nogz.,Brazil,27,350,67
Week 2,Duo,twitch_champi1,Twitch GGOrionx,Brazil,28,350,66
Week 2,Duo,Code TCH-Jeader,Heretics Chigua?,Brazil,29,350,66
Week 2,Duo,jotadi?,xZyTle,Brazil,30,350,66
Week 2,Duo,FacHa,LYNX Lufer,Brazil,31,300,66
Week 2,Duo,ad1K1Ng,Exileyd,Brazil,32,300,66
Week 2,Duo,G.V. sheco,G.V. RaFaaaA,Brazil,33,300,65
Week 2,Duo,wKey eddent,13U THEDADDY,Brazil,34,300,65
Week 2,Duo,Not Patch,Dz Broken,Brazil,35,300,64
Week 2,Duo,Fx LinternA,Fx franzez,Brazil,36,300,63
Week 2,Duo,WL Kush,WL Whalifa.,Brazil,37,300,63
Week 2,Duo,Lasers s2 Igo,Igo s2 Lasers,Brazil,38,300,63
Week 2,Duo,kur?z,QUASAR Revert,Brazil,39,300,63
Week 2,Duo,Well??,Azin no Seibutsu,Brazil,40,300,62
Week 2,Duo,Gorde Mabel,Balentarob,Brazil,41,250,61
Week 2,Duo,lipyfishy,DGN yt.spitflow,Brazil,42,250,61
Week 2,Duo,JKS MaTsu,JKS Vonglummer,Brazil,43,250,61
Week 2,Duo,WCK AimCTV,WCK ShayTv,Brazil,44,250,61
Week 2,Duo,Just fakkz,criticaL SneyX,Brazil,45,250,61
Week 2,Duo,WCK Matousky,WCK Onesuch,Brazil,46,250,61
Week 2,Duo,Agussed,WWWWWWWWWWWNICHO,Brazil,47,250,60
Week 2,Duo,Nøv?sz?nN,EZezinN.,Brazil,48,250,60
Week 2,Duo,Peet is so bad,Juanzin spams L2,Brazil,49,250,60
Week 2,Duo,OXEY Tomi204,OXEY Tade,Brazil,50,250,60
Week 2,Duo,not dnka,Nadasx,Brazil,51,200,59
Week 2,Duo,TwitchPelad1t0,Dsttyn_,Brazil,52,200,59
Week 2,Duo,ryuzinn BAD,JOVEEM BAD,Brazil,53,200,59
Week 2,Duo,AGØ tuusa,jere.-.,Brazil,54,200,59
Week 2,Duo,Kappucha,Defavv.,Brazil,55,200,59
Week 2,Duo,tr Bot Beta,Kallutomvpx,Brazil,56,200,58
Week 2,Duo,peido chernobyl,gabrielsarkis12,Brazil,57,200,58
Week 2,Duo,felipersa judas,PinaNYC,Brazil,58,200,58
Week 2,Duo,ECOLE n1cof ttv,ECOLE G?st??,Brazil,59,200,58
Week 2,Duo,NimoTV Borsoni,Top 1 World Cup,Brazil,60,200,58
Week 2,Duo,AGØ zqull,Drax Crawler,Brazil,61,200,57
Week 2,Duo,MAGNO Aprueba,?yth Beatsburn,Brazil,62,200,57
Week 2,Duo,DEEP Stellar,DEEP Berteyr,Brazil,63,200,57
Week 2,Duo,Twitch SheldoonN,?yx ?,Brazil,64,200,57
Week 2,Duo,twitch.raphoyz,?erne,Brazil,65,200,57
Week 2,Duo,isBrockez,YagoKunz,Brazil,66,200,57
Week 2,Duo,Rockkyyy.,xdxckyz,Brazil,67,200,57
Week 2,Duo,Gregorio.,Twitch.tv Z4KR4L,Brazil,68,200,56
Week 2,Duo,Twitch BinLaDeN_,Dyx WiLL,Brazil,69,200,56
Week 2,Duo,Ms?a ?????i,GøldeN_,Brazil,70,200,56
Week 2,Duo,AVILAAAAAAAAAAA,sushyssj,Brazil,71,200,56
Week 2,Duo,JKS Dellingeer,?s Sick,Brazil,72,200,56
Week 2,Duo,eV Rustyk,eV TommyMDQ,Brazil,73,200,56
Week 2,Duo,Vs Killerlvl,Vs Ncroakg,Brazil,74,200,56
Week 2,Duo,IDK BrYANN,IDK Duduh,Brazil,75,200,55
Week 2,Duo,?ewwWdlç ?,yøu.die,Brazil,76,100,55
Week 2,Duo,DLZuuS spams L2,Filipe spams L2,Brazil,77,100,55
Week 2,Duo,olha esse mingal,ttv.abreuhere1,Brazil,78,100,55
Week 2,Duo,OnLy ReFleTz,ImZappa-.ssj,Brazil,79,100,55
Week 2,Duo,wkey reedy,wkey arkinøs,Brazil,80,100,55
Week 2,Duo,??x ??????,VTX Kodam,Brazil,81,100,55
Week 2,Duo,626 experiment.,arthur??,Brazil,82,100,55
Week 2,Duo,? ??????????? ?,Riquelmee,Brazil,83,100,55
Week 2,Duo,Stelf_yFrostyyz-,Tarzan Spams L2,Brazil,84,100,54
Week 2,Duo,xHayashi,Henrique Wondeer,Brazil,85,100,54
Week 2,Duo,Slow peru YouTub,Nesbro on Youtub,Brazil,86,100,54
Week 2,Duo,Eslipnot iwnl-,9z Zzk7,Brazil,87,100,54
Week 2,Duo,poor green door,mhg sz,Brazil,88,100,54
Week 2,Duo,bezeUM,gotsss,Brazil,89,100,54
Week 2,Duo,SLC Xuto,PG.Nebawty,Brazil,90,100,54
Week 2,Duo,Ale_aben77,AaronGomezR,Brazil,91,100,54
Week 2,Duo,Se??ix,d?zzi??,Brazil,92,100,53
Week 2,Duo,ankaT agushØSSJ?,ankaT Nash0,Brazil,93,100,53
Week 2,Duo,santigamer23103,pichichi tropphy,Brazil,94,100,53
Week 2,Duo,ElBrabo?,Twitch TaPeh,Brazil,95,100,53
Week 2,Duo,TTV ßuggs 4.20,SKILLBØY 4.20,Brazil,96,100,53
Week 2,Duo,castor.dll9,back.dll9,Brazil,97,100,53
Week 2,Duo,D??ky,Fallsz,Brazil,98,100,53
Week 2,Duo,awaay sz,Cafe preto XD,Brazil,99,100,53
Week 2,Duo,histtory a lenda,Damage.-13,Brazil,100,100,53
Week 4,Duo,9z santidead,9z zEkØ,Brazil,1,3250,115
Week 4,Duo,histtory a lenda,Damage.-13,Brazil,2,2750,98
Week 4,Duo,Faah X,Nogz.,Brazil,3,2250,97
Week 4,Duo,Clipnode,?othingNoname,Brazil,4,2000,94
Week 4,Duo,Lasers s2 Igo,Igo s2 Lasers,Brazil,5,1750,91
Week 4,Duo,W7M pfzin,CODE NICKSSS,Brazil,6,1500,89
Week 4,Duo,xown iwnl-,k1ng iwnl-,Brazil,7,1250,89
Week 4,Duo,SINS 17SP,xKovak,Brazil,8,1000,85
Week 4,Duo,CODE SINS-TOXIC,9z Twayko,Brazil,9,750,84
Week 4,Duo,wisheydp,GusTavox8,Brazil,10,500,84
Week 4,Duo,RED Snow.,RED Avlr,Brazil,11,400,82
Week 4,Duo,O Robin,O Batmaan,Brazil,12,400,81
Week 4,Duo,Sinisters ZuiCx,Sinisters Nahue,Brazil,13,400,81
Week 4,Duo,CODE DRAKONZ,DNSTHELlMlTLESS,Brazil,14,400,80
Week 4,Duo,GF Softe,rajada.dll9,Brazil,15,400,80
Week 4,Duo,9z leonzhett,9z Lagarto,Brazil,16,400,79
Week 4,Duo,xZyTle,dyfsssj,Brazil,17,400,77
Week 4,Duo,Zugorow,TaizunPK,Brazil,18,400,77
Week 4,Duo,MAGNO Aprueba,?yth Beatsburn,Brazil,19,400,76
Week 4,Duo,9z PatØ,9z Leobas,Brazil,20,400,76
Week 4,Duo,LYNX Meyzan,LYNX Lufer,Brazil,21,350,74
Week 4,Duo,criticaL Leque,criticaL Dio,Brazil,22,350,73
Week 4,Duo,mstzera,?stevin,Brazil,23,350,72
Week 4,Duo,Gabriel MysticK,Gabriel Master?,Brazil,24,350,72
Week 4,Duo,,Twitch FebasSZ,Brazil,25,350,71
Week 4,Duo,Soy gatise,VTX_Broggyx,Brazil,26,350,71
Week 4,Duo,Juanzin spams L2,Filipe spams L2,Brazil,27,350,71
Week 4,Duo,?agic.,Wype ?,Brazil,28,350,70
Week 4,Duo,reflux xd,NEW REVEEXXX,Brazil,29,350,70
Week 4,Duo,FN WC is a joke,New Meta sucks,Brazil,30,350,69
Week 4,Duo,Pulga?oy,Tony?oy,Brazil,31,300,69
Week 4,Duo,Code TCH-Jeader,Heretics Chigua?,Brazil,32,300,68
Week 4,Duo,AE I Exterminia,AE l Ghost,Brazil,33,300,68
Week 4,Duo,redleessj,sushyssj,Brazil,34,300,67
Week 4,Duo,?????,sh4dow.,Brazil,35,300,67
Week 4,Duo,Gorde Mabel,Balentarob,Brazil,36,300,66
Week 4,Duo,thzin unforgiven,mega .,Brazil,37,300,66
Week 4,Duo,markesp - sa,code kngted,Brazil,38,300,66
Week 4,Duo,criticaL Sanku,criticaL Newt,Brazil,39,300,65
Week 4,Duo,PLDS Rickzss,i7 gtN,Brazil,40,300,63
Week 4,Duo,pão de queijo.,Cafe preto XD,Brazil,41,250,62
Week 4,Duo,PLDS Foox,PLDS Não Foca rs,Brazil,42,250,62
Week 4,Duo,millionaire pz,millionaire bz,Brazil,43,250,62
Week 4,Duo,PLDS Lucão,TcT-Faawk,Brazil,44,250,62
Week 4,Duo,WCK AimCTV,WCK ShayTv,Brazil,45,250,62
Week 4,Duo,Just fakkz,criticaL SneyX,Brazil,46,250,62
Week 4,Duo,ISG Gaunelis,ISG S6nti,Brazil,47,250,62
Week 4,Duo,VTX R1zzi,VTX_Ponja,Brazil,48,250,62
Week 4,Duo,WL Tortuga,WL TTV Vichoo,Brazil,49,250,62
Week 4,Duo,eV Rustyk,eV TommyMDQ,Brazil,50,250,62
Week 4,Duo,OXEY Tomi204,OXEY Tade,Brazil,51,200,61
Week 4,Duo,Fr?ns,Mafra lul,Brazil,52,200,61
Week 4,Duo,songx69,nthx69,Brazil,53,200,61
Week 4,Duo,WPG clttzera,WPG Alveezera,Brazil,54,200,61
Week 4,Duo,peido chernobyl,gabrielsarkis12,Brazil,55,200,61
Week 4,Duo,WL MvTiiP,WL sSeba,Brazil,56,200,61
Week 4,Duo,QUASAR Losted,QUASAR Woodzilla,Brazil,57,200,60
Week 4,Duo,ALEXANDEH,flexinng.exe,Brazil,58,200,60
Week 4,Duo,IDK Duduh,ZéCarlin xd,Brazil,59,200,60
Week 4,Duo,BRT KingPapa TV,BRT CrowNight TV,Brazil,60,200,60
Week 4,Duo,SVG Jm - SA,SVG TØM1BØY,Brazil,61,200,59
Week 4,Duo,EL VICTINHO,CODE LOOW,Brazil,62,200,59
Week 4,Duo,hit santu_,hit snoqqy_,Brazil,63,200,59
Week 4,Duo,Nøv?sz?nN,EZezinN.,Brazil,64,200,59
Week 4,Duo,HAZY Lucoboy,HAZY loqqty,Brazil,65,200,59
Week 4,Duo,G.V. sheco,G.V. RaFaaaA,Brazil,66,200,59
Week 4,Duo,NuckLés,lichq,Brazil,67,200,59
Week 4,Duo,Lucaasº,strafe tv,Brazil,68,200,59
Week 4,Duo,TTV Broncs,BLAZE selm1n,Brazil,69,200,58
Week 4,Duo,Ng3 - TexX,Ng3 - Tiltado,Brazil,70,200,58
Week 4,Duo,sX guilha1,La reine grinn,Brazil,71,200,58
Week 4,Duo,DEEP DkazL,DEEP Zerø,Brazil,72,200,58
Week 4,Duo,memed lul,teruel lul,Brazil,73,200,58
Week 4,Duo,?yth - Grooty,?yth Eleon,Brazil,74,200,58
Week 4,Duo,HEHExpeita,TTV joaozinho51,Brazil,75,200,58
Week 4,Duo,the dead blade,poor green door,Brazil,76,100,58
Week 4,Duo,VLONE Cream,sam almostpretty,Brazil,77,100,57
Week 4,Duo,PinaNYC,FelipersaNYC,Brazil,78,100,57
Week 4,Duo,nihxk.exe,fnehuen.rar,Brazil,79,100,57
Week 4,Duo,RÄFUDO,hMb?,Brazil,80,100,57
Week 4,Duo,KP Spams L2,KP Neguin,Brazil,81,100,57
Week 4,Duo,Just Agussz,NotDario,Brazil,82,100,57
Week 4,Duo,P?RZIV?L,RBT not_here,Brazil,83,100,57
Week 4,Duo,Axacau,?Sharp,Brazil,84,100,57
Week 4,Duo,??x ??????,VTX Kodam,Brazil,85,100,57
Week 4,Duo,L2Tallami,G0D Franco,Brazil,86,100,57
Week 4,Duo,TyuzK1ng ?,ZeusK1ng ?,Brazil,87,100,57
Week 4,Duo,TTV.CluTchZiLLa_,Twitch.Enzinho13,Brazil,88,100,56
Week 4,Duo,OXEY SrMaTi,OXEY VairoV,Brazil,89,100,56
Week 4,Duo,NGu Gri?zão ?,NGu Bri?zão ?,Brazil,90,100,56
Week 4,Duo,zahuno,Twitch xTanque97,Brazil,91,100,56
Week 4,Duo,FUSION RedbullK,FUSION Matilesca,Brazil,92,100,56
Week 4,Duo,DEEP Stellar,DEEP Berteyr,Brazil,93,100,56
Week 4,Duo,icee -,Germán 62hz,Brazil,94,100,56
Week 4,Duo,?faith?,dz?,Brazil,95,100,56
Week 4,Duo,WCK Francholigan,WCK Erni,Brazil,96,100,56
