week,soloWeek,duoWeek,soloOrDuo,player,region,rank,payout,points,wins,elims,placementPoints,earnedQualification
Week 9,0,0,Solo,aim Kubx,Europe,50,900,49,0,22,27,0
Week 9,0,0,Solo,6ixJay,Europe,51,800,49,0,13,36,0
Week 9,0,0,Solo,Xypher Jinzen,Europe,52,800,48,1,21,27,0
Week 9,0,0,Solo,phin xo,Europe,53,800,48,1,21,27,0
Week 9,0,0,Solo,IntensiVe eXen.,Europe,54,800,48,1,19,29,0
Week 9,0,0,Solo,Harveγ,Europe,55,800,48,1,16,32,0
Week 9,0,0,Solo,FaZe Martoz,Europe,56,800,48,1,11,37,0
Week 9,0,0,Solo,sevenjosh,Europe,57,800,48,0,26,22,0
Week 9,0,0,Solo,FRΕNZII,Europe,58,800,48,0,21,27,0
Week 9,0,0,Solo,Deroㅤ,Europe,59,800,48,0,15,33,0
Week 9,0,0,Solo,Zuzo iwnl,Europe,60,800,47,1,22,25,0
Week 9,0,0,Solo,Masaato,Europe,61,800,47,1,22,25,0
Week 9,0,0,Solo,Phool has 0 ping,Europe,62,800,47,1,21,26,0
Week 9,0,0,Solo,CODE MicheMoche,Europe,63,800,47,1,14,33,0
Week 9,0,0,Solo,E11 Tschiiinken,Europe,64,800,47,1,10,37,0
Week 9,0,0,Solo,іmage.,Europe,65,800,47,0,29,18,0
Week 9,0,0,Solo,StylerCSC,Europe,66,800,47,0,24,23,0
Week 9,0,0,Solo,LOST JulianCoM-,Europe,67,800,47,0,21,26,0
Week 9,0,0,Solo,Exite was taken,Europe,68,800,47,0,23,24,0
Week 9,0,0,Solo,GW EMXXRR,Europe,69,800,47,0,18,29,0
Week 9,0,0,Solo,J0hn22.,Europe,70,800,47,0,16,31,0
Week 9,0,0,Solo,actually bayon,Europe,71,800,47,0,13,34,0
Week 9,0,0,Solo,FatGardner,Europe,72,800,47,0,14,33,0
Week 9,0,0,Solo,VP JAMSIDE,Europe,73,800,46,1,36,10,0
Week 9,0,0,Solo,DicT Détéka,Europe,74,800,46,1,22,24,0
Week 9,0,0,Solo,Crisqy,Europe,75,800,46,1,14,32,0
Week 9,0,0,Solo,falc._,Europe,76,700,46,1,15,31,0
Week 9,0,0,Solo,Jamy_.,Europe,77,700,46,1,15,31,0
Week 9,0,0,Solo,Zadeq.,Europe,78,700,46,1,13,33,0
Week 9,0,0,Solo,Antorak,Europe,79,700,46,1,12,34,0
Week 9,0,0,Solo,MAD Tolezito,Europe,80,700,46,1,6,40,0
Week 9,0,0,Solo,BTL 4zr,Europe,81,700,46,0,26,20,0
Week 9,0,0,Solo,Skágen,Europe,82,700,46,0,24,22,0
Week 9,0,0,Solo,BOY Keeze,Europe,83,700,46,0,22,24,0
Week 9,0,0,Solo,Downs2k use Bolt,Europe,84,700,46,0,17,29,0
Week 9,0,0,Solo,FORTNITEIAWFUL,Europe,85,700,46,0,15,31,0
Week 9,0,0,Solo,lolb0om,Europe,86,700,46,0,12,34,0
Week 9,0,0,Solo,GO M11Z,Europe,87,700,45,1,15,30,0
Week 9,0,0,Solo,Boteban.,Europe,88,700,45,1,15,30,0
Week 9,0,0,Solo,PitoteReplaceYou,Europe,89,700,45,1,15,30,0
Week 9,0,0,Solo,E11 Voxy,Europe,90,700,45,0,27,18,0
Week 9,0,0,Solo,Knud,Europe,91,700,45,0,21,24,0
Week 9,0,0,Solo,Fnatic Motor,Europe,92,700,45,0,21,24,0
Week 9,0,0,Solo,advise_FN,Europe,93,700,45,0,21,24,0
Week 9,0,0,Solo,Kiryache32,Europe,94,700,45,0,20,25,0
Week 9,0,0,Solo,wiilliamx,Europe,95,700,45,0,20,25,0
Week 9,0,0,Solo,LOST Mooom0.,Europe,96,700,45,0,20,25,0
Week 9,0,0,Solo,richart_,Europe,97,700,45,0,20,25,0
Week 9,0,0,Solo,LOST D4ve2k,Europe,98,700,45,0,18,27,0
Week 9,0,0,Solo,Maybe Ivan,Europe,99,700,45,0,17,28,0
Week 9,0,0,Solo,LORTEDX AQ,Europe,100,700,45,0,14,31,0
Week 2,0,2,Duo,NRG benjуfishу,Europe,1,2500,110,1,60,50,1
Week 2,0,2,Duo,NRG MrSavageM,Europe,1,2500,110,1,60,50,1
Week 2,0,2,Duo,Secret_Mongraal,Europe,2,2000,105,2,58,47,1
Week 2,0,2,Duo,Atlantis Mitr0,Europe,2,2000,105,2,58,47,1
Week 2,0,2,Duo,E11 Tschiiinken,Europe,3,1625,92,0,52,40,1
Week 2,0,2,Duo,E11 Stompy,Europe,3,1625,92,0,52,40,1
Week 2,0,2,Duo,Lootboy Mexe,Europe,4,1250,89,2,45,44,1
Week 2,0,2,Duo,Lootboy Skram,Europe,4,1250,89,2,45,44,1
Week 2,0,0,Duo,Solary Airwaks,Europe,5,1125,85,2,39,46,0
Week 2,0,0,Duo,Solary Nîkof,Europe,5,1125,85,2,39,46,0
Week 2,0,0,Duo,TrainH Seth,Europe,6,1000,84,2,40,44,0
Week 2,0,0,Duo,ÐRG,Europe,6,1000,84,2,40,44,0
Week 2,0,0,Duo,VHV Crue,Europe,7,875,77,2,50,27,0
Week 2,0,0,Duo,VHV Chapix,Europe,7,875,77,2,50,27,0
Week 2,0,0,Duo,TrainH BlastRR,Europe,8,750,76,2,41,35,0
Week 2,0,0,Duo,TrainH Alphaa,Europe,8,750,76,2,41,35,0
Week 2,0,0,Duo,PnR.,Europe,9,625,73,0,43,30,0
Week 2,0,0,Duo,E11 Ömer,Europe,9,625,73,0,43,30,0
Week 2,0,0,Duo,lolb0om,Europe,10,500,73,0,35,38,0
Week 2,0,0,Duo,TTVCoreGamingg,Europe,10,500,73,0,35,38,0
Week 2,0,0,Duo,E11 Crippa,Europe,11,450,72,1,35,37,0
Week 2,0,0,Duo,E11 Boyer,Europe,11,450,72,1,35,37,0
Week 2,0,0,Duo,HORT Furious,Europe,12,450,72,1,42,30,0
Week 2,0,0,Duo,Floriixn,Europe,12,450,72,1,42,30,0
Week 2,0,0,Duo,Sensei Lucy,Europe,13,450,72,1,35,37,0
Week 2,0,0,Duo,560 Azqvro,Europe,13,450,72,1,35,37,0
Week 2,0,0,Duo,E11 itemm,Europe,14,450,71,2,34,37,0
Week 2,0,0,Duo,Derox.,Europe,14,450,71,2,34,37,0
Week 2,0,0,Duo,MCES Andilex,Europe,15,450,71,1,41,30,0
Week 2,0,0,Duo,MCES Orkh,Europe,15,450,71,1,41,30,0
Week 2,0,0,Duo,TrainH French,Europe,16,450,71,1,40,31,0
Week 2,0,0,Duo,TrainH Sayreez,Europe,16,450,71,1,40,31,0
Week 2,0,0,Duo,Solary Hunter,Europe,17,450,71,0,39,32,0
Week 2,0,0,Duo,Solary Kinstaar,Europe,17,450,71,0,39,32,0
Week 2,0,0,Duo,TQ ZøhaaN,Europe,18,450,70,1,31,39,0
Week 2,0,0,Duo,TQ Naranj1t0,Europe,18,450,70,1,31,39,0
Week 2,0,0,Duo,Wave LUUU,Europe,19,450,69,1,39,30,0
Week 2,0,0,Duo,Wave coffeh,Europe,19,450,69,1,39,30,0
Week 2,0,0,Duo,Atlantis kejseR,Europe,20,450,69,1,43,26,0
Week 2,0,0,Duo,SNG Trippernn,Europe,20,450,69,1,43,26,0
Week 2,0,0,Duo,Xsterioz,Europe,21,325,68,2,31,37,0
Week 2,0,0,Duo,Papіto,Europe,21,325,68,2,31,37,0
Week 2,0,0,Duo,Fnatic Pr0vоkd,Europe,22,325,68,1,39,29,0
